epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.9457,2.07723,1.46299,1.1051,0.58384,0.35074,0.37442,0.17294,2.10558,1.54779,1.11991,0.00038,0.00038,0.00038
2,26.076,2.02464,1.40372,1.06399,0.56208,0.40476,0.39428,0.17538,2.09773,1.52775,1.11819,0.000764556,0.000764556,0.000764556
3,39.1095,1.94579,1.30788,1.06269,0.57702,0.375,0.39938,0.18305,2.0069,1.50981,1.06883,0.00113327,0.00113327,0.00113327
4,52.1732,1.93381,1.28099,1.03369,0.6117,0.33759,0.39047,0.17295,2.10742,1.56214,1.10112,0.00148615,0.00148615,0.00148615
5,65.2782,1.8856,1.30009,1.08273,0.46545,0.38095,0.34956,0.14541,2.22425,1.62759,1.16588,0.00182318,0.00182318,0.00182318
6,78.0456,1.85297,1.20168,1.01823,0.56792,0.39286,0.38446,0.17413,2.17082,1.61943,1.17218,0.001802,0.001802,0.001802
7,90.7706,1.87646,1.20053,1.02395,0.59969,0.41667,0.38165,0.17448,2.17146,1.61477,1.16301,0.0017624,0.0017624,0.0017624
8,103.557,1.86039,1.20771,1.03233,0.45737,0.40476,0.35333,0.15397,2.09541,1.75735,1.12419,0.0017228,0.0017228,0.0017228
9,116.259,1.80493,1.16635,1.03748,0.49982,0.41071,0.39382,0.1757,2.08068,1.62292,1.11706,0.0016832,0.0016832,0.0016832
10,129.165,1.80573,1.17153,1.01662,0.49816,0.41071,0.40799,0.18521,2.0852,1.5805,1.11617,0.0016436,0.0016436,0.0016436
11,142.058,1.77619,1.0986,0.98351,0.51097,0.42857,0.40449,0.17913,2.08067,1.52078,1.12866,0.001604,0.001604,0.001604
12,154.922,1.79214,1.10221,0.99873,0.52443,0.375,0.38166,0.16807,2.08562,1.60221,1.14796,0.0015644,0.0015644,0.0015644
13,167.744,1.69754,1.06447,0.99592,0.59949,0.39286,0.3956,0.17537,2.09013,1.55712,1.15353,0.0015248,0.0015248,0.0015248
14,180.647,1.69387,1.00855,1.00334,0.53327,0.41667,0.39045,0.16829,2.0712,1.55417,1.12199,0.0014852,0.0014852,0.0014852
15,193.425,1.68058,0.98638,0.99451,0.55776,0.42262,0.39374,0.17356,1.99237,1.59156,1.12258,0.0014456,0.0014456,0.0014456
16,206.143,1.63195,0.99675,0.99509,0.56256,0.41338,0.39043,0.17562,2.0703,1.55555,1.14217,0.001406,0.001406,0.001406
17,218.77,1.67264,0.96416,0.95882,0.60625,0.40325,0.39324,0.17063,2.09943,1.53127,1.18833,0.0013664,0.0013664,0.0013664
18,231.519,1.6892,0.98018,0.98236,0.50017,0.40476,0.38807,0.17049,2.07048,1.61451,1.14367,0.0013268,0.0013268,0.0013268
19,244.501,1.59468,0.9384,0.96251,0.58943,0.3869,0.41,0.18723,2.01821,1.58596,1.14173,0.0012872,0.0012872,0.0012872
20,257.416,1.52981,0.876,0.95025,0.50565,0.44643,0.41788,0.18317,2.10548,1.5903,1.16602,0.0012476,0.0012476,0.0012476
21,270.217,1.52708,0.89692,0.9429,0.52838,0.41071,0.39907,0.18339,2.08525,1.6195,1.14579,0.001208,0.001208,0.001208
22,283.026,1.53944,0.87214,0.9471,0.55869,0.42953,0.40017,0.19465,2.09962,1.58684,1.14394,0.0011684,0.0011684,0.0011684
23,296.032,1.48264,0.85274,0.92701,0.54795,0.4257,0.40405,0.18626,2.09985,1.62178,1.12885,0.0011288,0.0011288,0.0011288
24,308.782,1.5539,0.89637,0.92241,0.5367,0.40476,0.4051,0.18708,2.03055,1.61367,1.12828,0.0010892,0.0010892,0.0010892
25,321.676,1.44255,0.83195,0.91395,0.4486,0.42857,0.36696,0.17362,2.06602,1.65366,1.14894,0.0010496,0.0010496,0.0010496
26,334.355,1.51939,0.8726,0.95496,0.43333,0.41667,0.37571,0.17767,2.03195,1.63882,1.14663,0.00101,0.00101,0.00101
27,347.088,1.56904,0.85294,0.93615,0.54988,0.375,0.38474,0.17828,2.04029,1.6183,1.15202,0.0009704,0.0009704,0.0009704
28,359.874,1.4508,0.79347,0.94074,0.5611,0.38095,0.38925,0.18024,2.06906,1.65969,1.13385,0.0009308,0.0009308,0.0009308
29,372.599,1.40445,0.77735,0.9195,0.50859,0.44643,0.40027,0.18668,2.04572,1.60838,1.12053,0.0008912,0.0008912,0.0008912
30,385.407,1.41545,0.78386,0.92003,0.51293,0.42,0.39053,0.17965,2.10251,1.66888,1.13432,0.0008516,0.0008516,0.0008516
31,398.016,1.36601,0.76581,0.92912,0.54536,0.38095,0.37016,0.16858,2.07582,1.6011,1.12096,0.000812,0.000812,0.000812
32,410.825,1.36647,0.74655,0.87867,0.57207,0.3631,0.38018,0.17846,2.09312,1.59738,1.14426,0.0007724,0.0007724,0.0007724
33,423.668,1.40776,0.75501,0.89894,0.51984,0.40476,0.37767,0.1772,2.0867,1.57791,1.15415,0.0007328,0.0007328,0.0007328
34,436.333,1.3857,0.73791,0.90713,0.5135,0.41466,0.39046,0.17924,2.10975,1.63337,1.16264,0.0006932,0.0006932,0.0006932
35,449.094,1.35944,0.72743,0.91044,0.56058,0.3631,0.38247,0.17363,2.11894,1.68025,1.1541,0.0006536,0.0006536,0.0006536
36,461.96,1.29412,0.72275,0.87583,0.54997,0.36905,0.38444,0.17767,2.12311,1.6671,1.14996,0.000614,0.000614,0.000614
37,474.864,1.32721,0.71474,0.90219,0.51489,0.39286,0.38255,0.17364,2.12451,1.67072,1.1642,0.0005744,0.0005744,0.0005744
