epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.421,3.16321,2.54884,1.50868,0.3004,0.27195,0.1959,0.0768,2.52775,2.08706,1.3589,0.00038,0.00038,0.00038
2,22.3354,2.54335,1.87815,1.20033,0.37805,0.34444,0.2856,0.10683,2.46394,1.84549,1.32306,0.00074139,0.00074139,0.00074139
3,33.2,2.30455,1.7328,1.20175,0.38794,0.41667,0.31173,0.1247,2.29606,1.77443,1.31459,0.00106318,0.00106318,0.00106318
4,43.9931,2.21987,1.59785,1.14688,0.37307,0.35,0.28768,0.11506,2.30902,1.84845,1.32424,0.00134537,0.00134537,0.00134537
5,54.8429,2.1088,1.47992,1.0997,0.38515,0.36111,0.29442,0.11832,2.28371,1.82619,1.31636,0.00158796,0.00158796,0.00158796
6,65.5098,2.12593,1.44077,1.11811,0.40902,0.39605,0.32754,0.12928,2.30158,1.832,1.3024,0.001505,0.001505,0.001505
7,76.4779,2.05266,1.47578,1.11556,0.43056,0.37222,0.31162,0.12378,2.30377,1.81327,1.26337,0.001406,0.001406,0.001406
8,87.0905,1.90741,1.28673,1.04117,0.45359,0.36667,0.34398,0.13123,2.32248,1.76064,1.28113,0.001307,0.001307,0.001307
9,97.9706,1.95861,1.25382,1.07113,0.44741,0.39584,0.34999,0.13375,2.34359,1.82266,1.2981,0.001208,0.001208,0.001208
10,108.937,2.00589,1.30121,1.03476,0.43315,0.41111,0.32995,0.13232,2.35199,1.81376,1.29688,0.001109,0.001109,0.001109
11,119.384,1.86502,1.21051,1.04602,0.39908,0.38333,0.33389,0.13334,2.27948,1.797,1.28187,0.00101,0.00101,0.00101
12,129.817,1.72329,1.15308,1.01416,0.43496,0.38917,0.34326,0.13878,2.27186,1.77542,1.27327,0.000911,0.000911,0.000911
13,140.311,1.72167,1.12307,1.01008,0.43784,0.38333,0.33059,0.1306,2.30985,1.7996,1.29033,0.000812,0.000812,0.000812
14,150.695,1.70378,1.06466,0.97028,0.45478,0.4217,0.34096,0.13413,2.34936,1.79344,1.30734,0.000713,0.000713,0.000713
15,160.907,1.69848,1.06175,0.99309,0.46125,0.39444,0.33793,0.13749,2.34256,1.78144,1.30007,0.000614,0.000614,0.000614
16,171.329,1.71253,1.07642,0.98474,0.42381,0.38889,0.3299,0.13619,2.345,1.79837,1.2927,0.000515,0.000515,0.000515
17,181.41,1.66728,1.03348,0.9655,0.42095,0.38889,0.33238,0.13119,2.37814,1.82593,1.29173,0.000416,0.000416,0.000416
18,191.773,1.66061,1.013,0.96524,0.41066,0.40556,0.33861,0.13357,2.36298,1.8518,1.29913,0.000317,0.000317,0.000317
19,201.96,1.56058,0.952,0.96199,0.41384,0.41111,0.33117,0.13177,2.35293,1.85743,1.30599,0.000218,0.000218,0.000218
20,212.355,1.59103,0.97768,0.97906,0.41836,0.41559,0.33916,0.13397,2.34853,1.85519,1.30822,0.000119,0.000119,0.000119
