epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.1181,2.85623,2.48085,1.32016,0.48706,0.24292,0.26872,0.09197,2.42663,2.05143,1.21638,0.001625,0.001625,0.069125
2,41.5185,2.50426,1.96039,1.19939,0.46725,0.39535,0.38662,0.1548,2.1953,1.8213,1.14666,0.00312873,0.00312873,0.0372954
3,60.4411,2.20684,1.75004,1.16821,0.4914,0.47093,0.43703,0.19027,2.12591,1.7039,1.11643,0.00446746,0.00446746,0.00530079
4,79.5511,2.13081,1.59808,1.11291,0.50872,0.48163,0.46945,0.22018,2.00502,1.65749,1.08432,0.0042575,0.0042575,0.0042575
5,98.6413,1.98333,1.5712,1.09301,0.54595,0.49419,0.49211,0.2303,1.96323,1.59355,1.06762,0.00401,0.00401,0.00401
6,118.319,1.94287,1.50764,1.09902,0.57104,0.44767,0.48389,0.22271,1.96519,1.58364,1.06157,0.0037625,0.0037625,0.0037625
7,145.069,2.00287,1.49907,1.05349,0.57722,0.52326,0.52375,0.2453,1.9476,1.53922,1.05497,0.003515,0.003515,0.003515
8,173.62,1.95329,1.48198,1.06886,0.61751,0.52565,0.53096,0.26022,1.90303,1.50927,1.04475,0.0032675,0.0032675,0.0032675
9,201.637,1.86675,1.36287,1.04673,0.60646,0.53488,0.55026,0.2573,1.89441,1.48638,1.04219,0.00302,0.00302,0.00302
10,220.938,1.85738,1.31614,1.04394,0.62231,0.53488,0.55316,0.2613,1.88031,1.50475,1.04163,0.0027725,0.0027725,0.0027725
11,239.57,1.78685,1.29732,1.00671,0.57154,0.52738,0.53648,0.24711,1.93165,1.48239,1.03916,0.002525,0.002525,0.002525
12,257.879,1.7526,1.2334,1.01477,0.55368,0.52326,0.54822,0.2606,1.90259,1.46937,1.04245,0.0022775,0.0022775,0.0022775
13,276.207,1.68499,1.18264,1.00237,0.54942,0.5407,0.54375,0.26348,1.87626,1.47792,1.04138,0.00203,0.00203,0.00203
14,294.607,1.70849,1.22935,1.01835,0.56227,0.53488,0.54739,0.26857,1.87834,1.4791,1.0415,0.0017825,0.0017825,0.0017825
15,315.264,1.63011,1.17279,1.01884,0.57775,0.55686,0.55176,0.26309,1.88642,1.4744,1.04606,0.001535,0.001535,0.001535
16,344.007,1.69012,1.21625,0.99766,0.57904,0.5407,0.5518,0.27215,1.87192,1.45393,1.04739,0.0012875,0.0012875,0.0012875
17,370.042,1.69377,1.23693,0.98717,0.5826,0.55233,0.55706,0.26452,1.88742,1.45417,1.04451,0.00104,0.00104,0.00104
18,388.389,1.67416,1.19091,0.99173,0.60081,0.55129,0.56385,0.27073,1.90185,1.43836,1.04189,0.0007925,0.0007925,0.0007925
19,406.816,1.65293,1.18301,0.99979,0.62095,0.54288,0.56401,0.27725,1.8969,1.44162,1.04137,0.000545,0.000545,0.000545
20,425.16,1.68794,1.16652,1.00422,0.61638,0.54182,0.56691,0.2746,1.90327,1.44208,1.04106,0.0002975,0.0002975,0.0002975
